1971.2301 1971-03-26  35.0   4.3  78.4  83.7
1971.2493 1971-04-02  19.6   0.5  47.0  49.3
1971.2740 1971-04-11   4.0   0.0  70.7  43.8
1971.2877 1971-04-16   2.2   0.0  86.9  34.6
1971.3068 1971-04-23   0.3   0.0  86.9  29.4
1971.3260 1971-04-30   1.5   0.0  55.7  17.3
1971.3452 1971-05-07   1.8   0.0  50.3  17.0
1971.3644 1971-05-14   1.0   0.0  46.6   9.4
1971.3836 1971-05-21   0.0   0.0  42.8   8.8
1971.4027 1971-05-28   0.0   0.0  37.0   3.1
1971.4219 1971-06-04   0.0   0.0  30.3   0.3
1971.4411 1971-06-11   0.0   0.0  42.2   0.7
1971.4603 1971-06-18   0.0   0.0  26.1   0.0
1971.4630 1971-06-19   -99   -99   -99   -99   -99        -99   -99   -99   -99
1971.9753 1971-12-23   2.7   0.0   5.5   0.5
1971.9973 1971-12-31  36.9   0.0  20.5   1.0
1972.0137 1972-01-06  50.4   0.0  24.2   7.0
1972.0355 1972-01-14  70.0   0.0   0.6   0.0
1972.0546 1972-01-21  56.6   0.0  68.2  34.5
1972.0738 1972-01-28 120.3   4.6  93.5  60.1
1972.0929 1972-02-04 162.0   6.4 115.4 106.2
1972.1120 1972-02-11 172.1  24.7 119.6 141.2
1972.1311 1972-02-18 131.0  12.4 110.7 162.1
1972.1503 1972-02-25 177.1  19.8 110.4 152.2
1972.1776 1972-03-06 208.0  25.9  95.1 199.8
1972.1967 1972-03-13 202.5  27.0 106.4 185.8
1972.2158 1972-03-20 153.7  17.7  92.7 183.6
1972.2350 1972-03-27 192.7   7.1  86.9 176.1
1972.2541 1972-04-03 141.8   1.6  66.6 136.4
1972.2732 1972-04-10 142.6   1.0 102.9  87.6
1972.2923 1972-04-17 118.6   2.6  68.0  76.1
1972.3115 1972-04-24  96.5   1.1  70.5  72.1
1972.3306 1972-05-01  82.8   1.9  73.7  76.0
1972.3497 1972-05-08  52.6   2.6 107.3  82.5
1972.3689 1972-05-15  20.0   1.3  99.8 101.6
1972.3880 1972-05-22   3.1   0.0  91.5 114.7
1972.4071 1972-05-29   1.6   0.0  75.5 101.2
1972.4262 1972-06-05   0.5   0.0  75.6  59.2
1972.4454 1972-06-12   0.0   0.0  80.5  46.5
1972.4645 1972-06-19   0.1   0.0  79.4  39.3
1972.4891 1972-06-28   0.0   0.0  68.2  17.9
1972.5055 1972-07-04   0.0   0.0  54.2   7.3
1972.5191 1972-07-09   0.0   0.0  24.7   0.1
1972.5219 1972-07-10   -99   -99   -99   -99   -99        -99   -99   -99   -99
1972.9645 1972-12-19  16.4   0.0  42.1  20.6
1972.9918 1972-12-29  67.1   0.0  70.3  68.1
1973.0055 1973-01-03  86.6   0.0  78.5 100.0
1973.0192 1973-01-08  93.2   0.0  74.6 129.6
1973.0384 1973-01-15 130.1   0.2 103.4 167.7
1973.0575 1973-01-22 144.9   8.5  99.9 200.8
1973.0767 1973-01-29 151.2   7.2  99.8 198.4
1973.0959 1973-02-05 176.6   7.1  90.0 200.5
1973.1151 1973-02-12 177.2  13.2 129.9 223.6
1973.1342 1973-02-19 184.9   7.0 115.1 210.7
1973.1534 1973-02-26 173.5  12.8  75.8 140.5
1973.1726 1973-03-05 170.8  29.0  85.6 210.3
1973.1918 1973-03-12 165.6  35.9  85.8 206.6
1973.2110 1973-03-19 112.3  23.4  54.6 192.3
1973.2301 1973-03-26 103.5  10.4  35.3 181.5
1973.2493 1973-04-02  98.9   9.3  68.9 180.6
1973.2685 1973-04-09  73.4  10.9  78.1 116.5
1973.2877 1973-04-16  51.0   7.9  79.4 146.3
1973.3123 1973-04-25  42.2   8.2  74.0 165.3
1973.3260 1973-04-30  33.6   6.3  56.7 127.3
1973.3452 1973-05-07  10.2   1.6  65.7  89.1
1973.3644 1973-05-14   5.3   0.0  51.5  79.3
1973.3836 1973-05-21   0.7   0.0  62.6  56.7
1973.4027 1973-05-28   0.0   0.0  49.7  18.4
1973.4219 1973-06-04   0.0   0.0  11.9   8.8
1973.4411 1973-06-11   0.0   0.0   4.1   1.7
1973.4438 1973-06-12   -99   -99   -99   -99   -99        -99   -99   -99   -99
1973.9890 1973-12-28   2.1   0.0   0.2   0.0
1974.0027 1974-01-02   3.8   0.0   1.3   0.0
1974.0219 1974-01-09  59.3   0.0  46.0  13.2
1974.0411 1974-01-16 101.8   0.0  60.3  39.0
1974.0603 1974-01-23 177.3   0.0  73.7  72.1
1974.0795 1974-01-30 184.7   1.3  86.6 119.6
1974.0986 1974-02-06 156.9   5.2  92.7 152.2
1974.1178 1974-02-13 181.3  23.6  79.9 149.5
1974.1370 1974-02-20 142.6  20.0  94.5 164.1
1974.1562 1974-02-27 140.5  28.6  72.4 112.8
1974.1753 1974-03-06 123.5   8.2  78.9 158.0
1974.1945 1974-03-13 160.6  49.1  78.9 186.5
1974.2137 1974-03-20 113.1  32.6  50.5 160.2
1974.2329 1974-03-27 109.9  18.5  70.9 125.5
1974.2521 1974-04-03 112.2  18.6  60.3 105.9
1974.2712 1974-04-10  72.9  16.8  65.9 108.8
1974.2904 1974-04-17  48.8   6.1  78.7  95.2
1974.3096 1974-04-24  27.9   2.2  82.2  90.4
1974.3233 1974-04-29  34.3   0.0  83.2  86.9
1974.3288 1974-05-01  34.8   0.0  63.1  87.6
1974.3479 1974-05-08  24.2   0.0  55.9  58.0
1974.3671 1974-05-15  22.5   0.0  39.3  50.6
1974.3863 1974-05-22  22.5   0.0  40.7  47.3
1974.4055 1974-05-29  23.2   0.0  33.1  37.9
1974.4247 1974-06-05  10.5   0.0  43.7  31.3
1974.4438 1974-06-12  10.0   0.0  30.1  22.5
1974.4630 1974-06-19   4.0   0.0  40.8  28.4
1974.4822 1974-06-26   3.8   0.0  27.3  28.1
1974.5014 1974-07-03   1.5   0.0  16.3  17.7
1974.5205 1974-07-10   1.1   0.0  18.0   1.9
1974.5233 1974-07-11   -99   -99   -99   -99   -99        -99   -99   -99   -99
1974.9753 1974-12-23   5.6   0.0   3.9   0.0
1974.9945 1974-12-30   4.5   0.0   9.0   0.0
1975.0192 1975-01-08  17.8   0.0  18.7   0.5
1975.0384 1975-01-15  21.0   0.0  50.6   7.2
1975.0575 1975-01-22  47.4   0.0  63.2   8.3
1975.0767 1975-01-29  99.0   0.2  71.3  59.1
1975.0959 1975-02-05 157.2   4.5  91.4 145.5
1975.1151 1975-02-12 185.8  13.5  83.3 156.2
1975.1342 1975-02-19 173.8  27.2  86.3 203.9
1975.1534 1975-02-26 178.8  29.1  82.9 196.2
1975.1726 1975-03-05 179.1  17.0  62.0 193.8
1975.1918 1975-03-12 177.5  17.0  50.0 133.1
1975.2110 1975-03-19 164.6  21.5  65.3 134.0
1975.2301 1975-03-26 132.6  15.6  69.9 152.8
1975.2493 1975-04-02  59.1  27.3  54.9 103.7
1975.2685 1975-04-09  82.7  17.3  59.4  53.3
1975.2877 1975-04-16  49.4  23.0  59.4  55.5
1975.3068 1975-04-23  40.6  11.9  48.3  28.0
1975.3260 1975-04-30  18.5   4.8  55.8  19.3
1975.3452 1975-05-07  14.1   1.2  47.7   9.3
1975.3644 1975-05-14   9.2   0.0  34.3   8.5
1975.3836 1975-05-21   4.5   0.0  33.0  16.3
1975.4027 1975-05-28   6.6   0.0  29.7  21.7
1975.4219 1975-06-04   8.2   0.0  19.8  19.2
1975.4411 1975-06-11   4.9   0.0  28.5  11.0
1975.4603 1975-06-18   0.7   0.0  43.3  12.0
1975.4795 1975-06-25   0.7   0.0  15.3   6.6
1975.5041 1975-07-04   0.0   0.0   7.6   2.0
1975.5068 1975-07-05   -99   -99   -99   -99   -99        -99   -99   -99   -99
1975.9836 1975-12-26   2.4   0.0   8.6   0.0
1976.0027 1976-01-02  11.8   0.0  14.2   3.4
1976.0219 1976-01-09  51.1   0.0  28.5   2.7
1976.0410 1976-01-16  86.5   0.0  41.3  15.9
1976.0601 1976-01-23 112.7   0.0  57.8  25.6
1976.0792 1976-01-30  88.9   0.0  89.7  25.3
1976.0984 1976-02-06 101.3   2.5  87.9  19.7
1976.1175 1976-02-13 152.1   2.9  95.5  85.2
1976.1366 1976-02-20 161.9   5.2  89.1 126.4
1976.1557 1976-02-27 180.9   4.4  91.6 177.7
1976.1749 1976-03-05 167.3  12.7 112.0 173.0
1976.1940 1976-03-12 152.7  21.9  75.8 184.5
1976.2131 1976-03-19 167.2  18.2  68.7 199.5
1976.2322 1976-03-26 125.1  12.0  87.1 138.0
1976.2514 1976-04-02  98.0   6.0  83.4  73.7
1976.2705 1976-04-09  46.4   0.7  61.4  40.9
1976.2896 1976-04-16  15.9   0.0  73.5  23.0
1976.3087 1976-04-23  12.1   0.0  45.4  38.4
1976.3279 1976-04-30   9.3   0.0  31.1  33.2
1976.3470 1976-05-07   2.3   0.0  35.5  19.5
1976.3661 1976-05-14   1.0   0.0  39.7   4.5
1976.3852 1976-05-21   0.8   0.0  62.7   6.9
1976.4044 1976-05-28   0.0   0.0  36.8   1.1
1976.4235 1976-06-04   0.0   0.0  23.8   0.8
1976.4262 1976-06-05   -99   -99   -99   -99   -99        -99   -99   -99   -99
1976.9590 1976-12-17  11.3   0.0  15.3   0.1
1976.9781 1976-12-24  29.7   0.0  17.5   0.6
1976.9973 1976-12-31  32.9   0.0  18.6   0.6
1977.0164 1977-01-07  56.8   0.0  39.4   4.0
1977.0411 1977-01-16 146.4   0.6  49.2   6.3
1977.0603 1977-01-23 148.3   6.2  32.1  16.9
1977.0795 1977-01-30 130.3   1.7  23.0   9.7
1977.0986 1977-02-06 171.2   8.8  86.6  58.7
1977.1178 1977-02-13 198.9  17.9  56.7  82.8
1977.1370 1977-02-20 195.1  26.4  55.1  71.7
1977.1562 1977-02-27 173.3  12.2  69.1 103.4
1977.1753 1977-03-06 158.9  21.2  66.2  95.1
1977.1945 1977-03-13 148.5   9.8  92.0 143.7
1977.2137 1977-03-20 140.3  13.3  74.4  97.2
1977.2329 1977-03-27 107.6   2.2  64.2 104.3
1977.2521 1977-04-03  84.5   3.7  37.4  84.3
1977.2712 1977-04-10  47.8   4.9  39.6  42.5
1977.2904 1977-04-17  28.5   9.3  52.0  60.7
1977.3096 1977-04-24  12.3   6.3  36.6  30.9
1977.3288 1977-05-01   3.4   1.5  40.2  29.9
1977.3479 1977-05-08   2.9   0.0  76.9  46.2
1977.3671 1977-05-15   3.8   0.0  61.1  12.2
1977.3863 1977-05-22   2.9   0.0  36.6   3.2
1977.3973 1977-05-26   2.8   0.0  44.3   2.3
1977.4247 1977-06-05   1.2   0.0  33.6   0.3
1977.4438 1977-06-12   0.0   0.0  35.5   0.0
1977.4466 1977-06-13   -99   -99   -99   -99   -99        -99   -99   -99   -99
1978.0000 1978-01-01   7.5   0.0  13.5   0.0
1978.0192 1978-01-08  28.6   0.0  20.0   0.3
1978.0384 1978-01-15  40.8   0.0  37.4   1.9
1978.0575 1978-01-22  63.1   0.0  47.1   5.5
1978.0767 1978-01-29  77.5   0.2  53.6   2.1
1978.0959 1978-02-05 113.4   0.9  45.9  23.9
1978.1151 1978-02-12 128.8   1.2  51.4  35.7
1978.1342 1978-02-19 113.6   0.6  41.7  17.9
1978.1534 1978-02-26 126.0  11.8  28.7  37.8
1978.1726 1978-03-05  79.9  11.2  33.0  32.2
1978.1918 1978-03-12  91.9  16.1  38.8  32.1
1978.2110 1978-03-19  71.1  17.7  64.0  61.5
1978.2301 1978-03-26  94.4  15.7  79.6  71.0
1978.2493 1978-04-02  95.9  16.0  55.3  75.6
1978.2685 1978-04-09  37.8   8.2  45.7  89.2
1978.2877 1978-04-16  33.7  11.6  27.9  60.6
1978.3068 1978-04-23  24.5   5.2  27.9  48.6
1978.3260 1978-04-30  23.2   0.9  32.0  61.4
1978.3452 1978-05-07  16.0   0.0  19.8  42.2
1978.3644 1978-05-14   8.1   0.0  29.9  19.6
1978.3836 1978-05-21   2.1   0.0  28.8  11.9
1978.4027 1978-05-28   0.7   0.0  26.7   1.5
1978.4219 1978-06-04   0.4   0.0  21.7   1.3
1978.4411 1978-06-11   0.0   0.0  13.6   1.1
1978.4603 1978-06-18   0.0   0.0  10.4   0.1
1978.4795 1978-06-25   0.0   0.0  13.2   0.0
1978.4986 1978-07-02   0.0   0.0   7.6   0.0
1978.5096 1978-07-06   0.0   0.0   4.7   0.0
1978.5123 1978-07-07   -99   -99   -99   -99   -99        -99   -99   -99   -99
1978.9205 1978-12-03   2.2   0.0  11.1   0.3
1978.9397 1978-12-10   9.1   0.0  23.1   3.6
1978.9589 1978-12-17   8.9   0.0  37.3   6.0
1978.9781 1978-12-24   9.3   0.0  31.5   2.9
1978.9973 1978-12-31   8.6   0.0   7.6   0.4
1979.0164 1979-01-07  13.8   0.0  20.3   0.6
1979.0356 1979-01-14  79.3   0.0  65.4  11.0
1979.0548 1979-01-21 101.6   0.0  63.8  29.3
1979.0740 1979-01-28  59.8   0.0  36.1   4.6
1979.0932 1979-02-04  42.5   0.0  22.7   3.2
1979.1123 1979-02-11 131.3   2.5  24.8  11.8
1979.1315 1979-02-18 181.7  18.0  68.3  82.2
1979.1507 1979-02-25 179.5  20.7  81.4 109.9
1979.1699 1979-03-04 167.8  16.0  90.1 123.0
1979.1890 1979-03-11 148.9  10.6  80.0 105.5
1979.2082 1979-03-18 145.3  13.6 101.6  94.4
1979.2274 1979-03-25  73.4  11.9  77.8  62.0
1979.2466 1979-04-01  58.5  14.9  67.1  61.6
1979.2658 1979-04-08  27.8   4.9  50.8  45.3
1979.2849 1979-04-15  13.6   0.5  33.8  35.0
1979.3041 1979-04-22   9.1   0.0  19.8  20.5
1979.3233 1979-04-29   1.6   0.0  22.8  14.0
1979.3425 1979-05-06   2.9   0.0  29.2  11.2
1979.3616 1979-05-13   1.4   0.0  15.3   1.9
1979.3808 1979-05-20   0.0   0.0  18.7   0.3
1979.4000 1979-05-27   0.0   0.0  16.7   0.0
1979.4192 1979-06-03   0.0   0.0  14.5   0.0
1979.4384 1979-06-10   0.0   0.0   3.8   0.0
1979.4575 1979-06-17   0.0   0.0   1.0   0.0
1979.4603 1979-06-18   -99   -99   -99   -99   -99        -99   -99   -99   -99
1979.9178 1979-12-02   0.0   0.0   0.0   0.0
1979.9370 1979-12-09   0.0   0.0   0.3   0.0
1979.9562 1979-12-16   0.6   0.0  11.0   0.1
1979.9808 1979-12-25   8.4   0.0  26.4   7.5
1980.0000 1980-01-01   3.2   0.0   7.8   0.0
1980.0191 1980-01-08  13.4   0.0  29.1   1.0
1980.0383 1980-01-15  14.9   0.0  32.6   5.5
1980.0574 1980-01-22  20.1   0.0  49.6  14.9
1980.0765 1980-01-29  29.0   0.0  39.5  18.1
1980.0956 1980-02-05  98.0   6.4  37.4  44.5
1980.1148 1980-02-12 123.9   4.4  30.1  38.1
1980.1339 1980-02-19 119.8   6.9  50.0  62.2
1980.1530 1980-02-26 123.7  11.5  64.6 107.8
1980.1776 1980-03-06 134.5  16.3  85.9 126.7
1980.1967 1980-03-13 101.1  11.7  84.8  53.7
1980.2158 1980-03-20  97.1  14.5  87.3  83.7
1980.2350 1980-03-27  36.7   2.6  77.7  66.3
1980.2486 1980-04-01  40.4   4.2  73.1  37.4
1980.2678 1980-04-08  26.8   3.3  59.2  34.4
1980.2869 1980-04-15  10.0   1.8  68.2  35.9
1980.3060 1980-04-22   3.1   0.9  74.1  34.6
1980.3251 1980-04-29   1.8   0.0  65.5  27.1
1980.3497 1980-05-08   3.3   0.0  55.5   6.3
1980.3689 1980-05-15   1.8   0.0  33.3   2.7
1980.3880 1980-05-22   0.0   0.0  18.8   0.0
1980.4071 1980-05-29   0.0   0.0   8.7   0.0
1980.4262 1980-06-05   0.0   0.0   6.2   0.0
1980.4290 1980-06-06   -99   -99   -99   -99   -99        -99   -99   -99   -99
1980.9317 1980-12-07   0.5   0.0   0.0   0.0
1980.9563 1980-12-16   7.3   0.0   0.1   0.0
1980.9699 1980-12-21   7.5   0.0   1.1   0.0
1980.9945 1980-12-30  29.8   0.0  14.5   0.4
1981.0192 1981-01-08  75.1   0.0  32.2   1.8
1981.0384 1981-01-15  94.7   0.0  48.7   0.4
1981.0575 1981-01-22 117.8   3.2  75.3  25.8
1981.0767 1981-01-29 127.6   8.5  83.9  41.0
1981.0959 1981-02-05 136.1   5.8  75.9  46.2
1981.1096 1981-02-10 111.9   4.4  87.1  61.5
1981.1288 1981-02-17 137.4  10.7  71.4  39.0
1981.1479 1981-02-24  72.0   4.7  72.8  29.7
1981.1671 1981-03-03  50.6   3.5  65.3  45.4
1981.1863 1981-03-10  26.0   0.6  22.2   4.7
1981.2055 1981-03-17  12.3   0.2  20.7   4.1
1981.2247 1981-03-24   5.0   0.0  17.6   0.7
1981.2438 1981-03-31   2.6   0.0  22.5   1.2
1981.2630 1981-04-07   2.2   0.0  27.6   0.4
1981.2822 1981-04-14   1.1   0.0  24.0   2.6
1981.3014 1981-04-21   1.4   0.0  41.2   3.0
1981.3205 1981-04-28   0.2   0.0  40.7   0.1
1981.3397 1981-05-05   0.0   0.0  30.7   0.0
1981.3589 1981-05-12   0.0   0.0  50.7   0.2
1981.3781 1981-05-19   0.0   0.0  61.0   0.6
1981.3973 1981-05-26   0.1   0.0  45.2   2.9
1981.4164 1981-06-02   0.0   0.0  25.6   0.0
1981.4356 1981-06-09   0.0   0.0  11.4   0.0
1981.4384 1981-06-10   -99   -99   -99   -99   -99        -99   -99   -99   -99
1981.9726 1981-12-22   1.0   0.0   0.1   0.0
1982.0055 1982-01-03   1.9   0.0   5.6   0.1
1982.0164 1982-01-07   3.5   0.0   5.7   0.2
1982.0356 1982-01-14  20.0   0.0  14.2   0.2
1982.0548 1982-01-21  32.3   0.0  34.8   0.7
1982.0740 1982-01-28  54.6   0.1  32.4   2.0
1982.0932 1982-02-04  64.9   0.8  49.2  12.6
1982.1123 1982-02-11 121.4   6.9  91.3  31.5
1982.1315 1982-02-18 158.5   9.0  59.5  56.2
1982.1507 1982-02-25 125.9   7.4  59.9  68.4
1982.1699 1982-03-04 149.0  37.5  56.8  99.0
1982.1918 1982-03-12 166.0  20.6  79.8 108.4
1982.2082 1982-03-18 105.0  28.8  83.1  71.8
1982.2274 1982-03-25  95.4  32.1  65.3  85.6
1982.2493 1982-04-02  65.7  23.1  72.3  80.4
1982.2685 1982-04-09  27.2  12.7  83.5  67.6
1982.2849 1982-04-15  19.7  10.0  80.1  35.7
1982.3041 1982-04-22  14.3   0.0  58.3  34.3
1982.3233 1982-04-29  11.5   0.0  66.2  26.6
1982.3425 1982-05-06   9.4   0.0  68.4  12.1
1982.3616 1982-05-13   7.0   0.0  42.2   4.4
1982.3808 1982-05-20   7.1   0.0  49.6   1.7
1982.4000 1982-05-27   1.4   0.0  36.0   1.0
1982.4192 1982-06-03   2.5   0.0  29.8   2.0
1982.4384 1982-06-10   0.4   0.0  31.9   7.9
1982.4575 1982-06-17   0.0   0.0  22.0   0.0
1982.4767 1982-06-24   0.0   0.0  14.7   0.0
1982.4795 1982-06-25   -99   -99   -99   -99   -99        -99   -99   -99   -99
1982.9452 1982-12-12   0.1   0.0   3.6   0.0
1982.9644 1982-12-19   2.0   0.0  19.3   0.9
1982.9836 1982-12-26   6.2   0.0  40.1   5.0
1983.0027 1983-01-02   5.6   0.0  59.0  10.3
1983.0219 1983-01-09  33.1   0.0  89.1  34.2
1983.0411 1983-01-16  39.7   0.0  78.4  25.8
1983.0603 1983-01-23  61.7   0.0  78.8  45.3
1983.0795 1983-01-30  77.7   0.0  97.3  97.7
1983.0986 1983-02-06  84.1   0.0 103.7 102.8
1983.1178 1983-02-13  89.3   0.0  88.9  98.0
1983.1370 1983-02-20 105.1   0.0 101.4 138.7
1983.1562 1983-02-27 114.2   0.0  91.1 130.3
1983.1753 1983-03-06  91.8   0.0  96.4 145.7
1983.1945 1983-03-13 112.2   0.2  72.9 160.0
1983.2137 1983-03-20  84.0   0.7  69.7 128.2
1983.2329 1983-03-27  49.1   1.9  91.8 147.5
1983.2521 1983-04-03  65.2   1.2  99.8 127.4
1983.2712 1983-04-10  33.9   0.7  99.5 119.1
1983.2904 1983-04-17  15.5   0.0  91.0 101.3
1983.3096 1983-04-24  11.4   0.0  99.9  88.4
1983.3288 1983-05-01   2.2   0.0 108.1  62.9
1983.3479 1983-05-08   0.0   0.0  88.4  48.3
1983.3671 1983-05-15   0.0   0.0  71.0  22.4
1983.3863 1983-05-22   0.0   0.0  67.7  31.9
1983.4055 1983-05-29   0.3   0.0  46.2  14.4
1983.4247 1983-06-05   0.0   0.0  42.1   0.9
1983.4438 1983-06-12   0.0   0.0  30.8   0.2
1983.4630 1983-06-19   0.0   0.0  14.1   0.0
1983.4822 1983-06-26   0.0   0.0   4.4   0.0
1983.5014 1983-07-03   0.0   0.0   3.7   0.0
1983.5205 1983-07-10   0.0   0.0   0.0   0.0
1983.5233 1983-07-11   -99   -99   -99   -99   -99
1983.9479 1983-12-13   0.4   0.0   2.6   0.0
1983.9671 1983-12-20   1.2   0.0  11.5   0.0
1984.0055 1984-01-03  27.4   0.0  67.7  12.1
1984.0191 1984-01-08  22.8   0.0  93.5  20.2
1984.0383 1984-01-15 101.7   0.0 112.1  94.4
1984.0574 1984-01-22 134.2   0.0 120.2 130.6
1984.0765 1984-01-29 135.7   0.0 110.5 117.7
1984.0956 1984-02-05 104.2   0.1 146.9 178.8
1984.1148 1984-02-12 148.8   3.1 100.3 134.7
1984.1339 1984-02-19 177.8   5.2 120.4 198.5
1984.1530 1984-02-26 166.6   2.6 131.1 192.2
1984.1776 1984-03-06 145.5   2.6  91.7 179.3
1984.1967 1984-03-13 184.1   9.5  89.1 156.6
1984.2158 1984-03-20 151.3   3.0 103.8 144.7
1984.2350 1984-03-27 143.1   1.9 122.8 162.6
1984.2486 1984-04-01  82.4   0.6  56.4 124.4
1984.2678 1984-04-08  51.6   0.2  81.5 108.8
1984.2869 1984-04-15  34.0   0.0  74.0  58.8
1984.3060 1984-04-22  29.8   0.0 105.2  65.4
1984.3251 1984-04-29  23.1   0.0  95.2  63.1
1984.3497 1984-05-08  12.3   0.0  83.3  61.4
1984.3689 1984-05-15   6.4   0.0  94.1  64.5
1984.3880 1984-05-22   2.2   0.0 109.1  53.6
1984.4071 1984-05-29   0.0   0.0  82.5  21.5
1984.4262 1984-06-05   0.0   0.0  81.3  22.2
1984.4454 1984-06-12   0.1   0.0  44.0  14.7
1984.4645 1984-06-19   0.0   0.0  31.1   0.7
1984.4836 1984-06-26   0.0   0.0  20.9   0.0
1984.4973 1984-07-01   0.0   0.0  19.5   0.0
1984.5164 1984-07-08   0.0   0.0  15.7   0.0
1984.5191 1984-07-09   -99   -99   -99   -99   -99
1984.9454 1984-12-12   0.0   0.0   1.9   0.0
1984.9645 1984-12-19   0.6   0.0  15.2   0.5
1984.9836 1984-12-26   3.2   0.0  45.3   5.6
1985.0027 1985-01-02  28.9   0.0  56.9  43.4
1985.0219 1985-01-09  61.5   0.0 106.2  93.8
1985.0411 1985-01-16  74.1   0.1 106.6  93.9
1985.0603 1985-01-23 117.0   5.7 100.8  87.1
1985.0795 1985-01-30  94.7  11.2 136.3 179.8
1985.0986 1985-02-06 175.0  25.8  73.6 225.6
1985.1178 1985-02-13 130.5  27.4  53.5 206.7
1985.1370 1985-02-20 138.7   9.5  63.4 198.2
1985.1562 1985-02-27 163.8  14.8 106.1 236.4
1985.1753 1985-03-06 166.1  22.4  90.4 225.5
1985.1945 1985-03-13 176.6  33.0  89.5 258.6
1985.2137 1985-03-20 140.0  26.3  99.6 221.2
1985.2329 1985-03-27  71.6  42.7  95.8 184.4
1985.2521 1985-04-03  70.2  34.6  61.8 175.1
1985.2712 1985-04-10  51.9  18.7  72.7 119.5
1985.2904 1985-04-17  24.3   8.9  79.5 100.4
1985.3096 1985-04-24  16.0   0.3  83.4  97.9
1985.3288 1985-05-01  21.4   0.0  56.1  81.6
1985.3479 1985-05-08  17.7   0.0  63.1  65.0
1985.3671 1985-05-15  15.9   0.0  68.7  69.2
1985.3863 1985-05-22  10.0   0.0  56.1  60.9
