# AZMP_FixedStations_Integrated.dat   2020-03-20 11:03
# Peter Galbraith <Peter.Galbraith@dfo-mpo.gc.ca>
# with Maritimes data from Dave Hebert and NL data from Eugene Colbourne
#
# Fixed stations, integrated values.
#
# col  1: Year
# col  2: S27, T (0-50 m)
# col  3:   Bottom T (175 m)
# col  4:   Salinity (0-50 m)                
# col  5:   Strat (0-50 m density difference)
# col  6: Halifax 2, T (0-50 m)              
# col  7:   Bottom T (150 m)
# col  8:   Salinity (0-50 m)                
# col  9:   Strat (0-50 m density difference)
# col 10: Prince 5, T (0-50 m)               
# col 11:   Bottom T (90 m)
# col 12:   Salinity (0-50 m)                
# col 13:   Strat (0-50 m density difference)
# col 14: Shediac Valley, T (0-50 m)         
# col 15:   Bottom T (75 m)
# col 16:   Salinity (0-50 m)                
# col 17:   Strat (0-50 m density difference)
# col 18: Rimouski, May-Oct, T (0-50 m)      
# col 19:   Bottom T (290 m)
# col 20:   Salinity (0-50 m)                
# col 21:   Strat (0-50 m density difference)
#
# Missing value parameter: -99
#
#Yr
1944   -99   -99   -99  -99   -99  -99   -99  -99  6.20 5.74 32.23 0.20   -99   -99   -99  -99   -99   -99   -99  -99
1945   -99   -99   -99  -99   -99  -99   -99  -99  6.66 5.55 31.73 0.26   -99   -99   -99  -99   -99   -99   -99  -99
1946   -99   -99   -99  -99   -99  -99   -99  -99  6.62 6.27 32.00 0.25   -99   -99   -99  -99   -99   -99   -99  -99
1947   -99   -99   -99  -99   -99  -99   -99  -99  7.29 6.30 32.08 0.54   -99   -99   -99  -99   -99   -99   -99  -99
1948  3.27   -99 32.31  -99   -99  -99   -99  -99  5.98 5.25 31.97 0.32   -99   -99   -99  -99   -99   -99   -99  -99
1949  6.12   -99 31.91  -99   -99  -99   -99  -99  7.71 7.58 32.10 0.17   -99   -99   -99  -99   -99   -99   -99  -99
1950  4.93   -99 31.96 1.56   -99  -99   -99  -99  7.05 6.66 32.19 0.15   -99   -99   -99  -99   -99   -99   -99  -99
1951  5.09   -99 31.85 1.37   -99  -99   -99  -99  8.04 7.53 31.64 0.18   -99   -99   -99  -99   -99   -99   -99  -99
1952  5.59   -99 31.70 2.00   -99  -99   -99  -99  6.94 6.87 31.80 0.22   -99   -99   -99  -99   -99   -99   -99  -99
1953  5.76   -99 31.85 1.22   -99  -99   -99  -99  7.88 7.61 31.91 0.23   -99   -99   -99  -99   -99   -99   -99  -99
1954  3.63   -99 32.19 1.55   -99  -99   -99  -99  7.51 7.19 31.75 0.46   -99   -99   -99  -99   -99   -99   -99  -99
1955  4.90   -99 31.77 1.29   -99  -99   -99  -99  7.23 6.63 31.99 0.30   -99   -99   -99  -99   -99   -99   -99  -99
1956  4.02   -99 32.02 1.18   -99  -99   -99  -99  6.13 5.80 31.95 0.16   -99   -99   -99  -99   -99   -99   -99  -99
1957  3.76  0.76 31.64 1.52   -99  -99   -99  -99  6.64 6.23 32.32 0.15   -99   -99   -99  -99   -99   -99   -99  -99
1958  6.38  0.24 31.65 1.32   -99  -99   -99  -99  6.95 6.60 31.92 0.23   -99   -99   -99  -99   -99   -99   -99  -99
1959  5.48 -0.23 31.70 1.33   -99  -99   -99  -99  5.96 5.61 31.83 0.25   -99   -99   -99  -99   -99   -99   -99  -99
1960  5.12  0.12 31.71 1.51  5.02 3.44 31.49 1.05  6.53 6.23 31.84 0.27   -99   -99   -99  -99   -99   -99   -99  -99
1961  5.78  0.07 31.70 1.67  5.51 5.15 31.27 0.88  5.79 5.49 31.90 0.35   -99   -99   -99  -99   -99   -99   -99  -99
1962  4.99  0.41 31.85 1.35  4.70 4.17 30.85 0.69  6.30 5.74 31.71 0.36   -99   -99   -99  -99   -99   -99   -99  -99
1963  6.00  0.16 31.87 1.41  5.04 4.65 31.34 0.95  6.46 6.10 31.81 0.25   -99   -99   -99  -99   -99   -99   -99  -99
1964  4.78  0.08 32.02 1.38  4.41 3.34 31.42 1.54  5.52 5.11 31.98 0.17   -99   -99   -99  -99   -99   -99   -99  -99
1965  4.64 -0.51 32.04 1.32  4.57 4.43 31.62 0.31  5.24 4.88 31.95 0.18   -99   -99   -99  -99   -99   -99   -99  -99
1966  4.94   -99 31.97 1.20  5.34 4.58 31.66 1.05  5.65 5.11 31.93 0.27   -99   -99   -99  -99   -99   -99   -99  -99
1967  6.12 -0.57 31.92 1.66  4.67 4.10 31.66 1.40  5.37 5.17 31.77 0.12   -99   -99   -99  -99   -99   -99   -99  -99
1968  5.63  0.74 31.71 0.99  6.02 6.82 31.52 1.34  6.08 5.67 32.02 0.16   -99   -99   -99  -99   -99   -99   -99  -99
1969  5.15   -99 31.82 1.37  6.01 6.67 31.41 1.18  6.90 6.65 31.99 0.24   -99   -99   -99  -99   -99   -99   -99  -99
1970  5.44 -0.27 31.35 1.45  6.78 7.07 31.10 1.33  6.77 6.70 31.75 0.52   -99   -99   -99  -99   -99   -99   -99  -99
1971  5.83   -99 31.50 1.44  4.65 5.33 30.53 1.69  6.80 7.38 31.88 0.27   -99   -99   -99  -99   -99   -99   -99  -99
1972  4.72   -99 31.70 1.62  7.91 8.91   -99  -99  6.16 6.00 31.77 0.28   -99   -99   -99  -99   -99   -99   -99  -99
1973  5.34  1.30 31.60 1.70  4.95 8.19 31.09 0.79  7.17 6.35 31.67 0.44   -99   -99   -99  -99   -99   -99   -99  -99
1974  4.42 -0.72 31.42 1.61  4.17 7.91 31.35 1.39  6.92 5.22 32.04 0.18   -99   -99   -99  -99   -99   -99   -99  -99
1975  3.69   -99 31.95 1.58  5.65 6.45 31.71 2.59  6.58 6.93 31.81 0.18   -99 -0.20   -99  -99   -99   -99   -99  -99
1976  5.15   -99 31.91 1.12  5.15 9.05 31.53 1.67  7.72 7.12 32.19 0.22   -99   -99   -99  -99   -99   -99   -99  -99
1977  5.65   -99 31.59 1.60  5.91 9.68 31.32 1.58  7.04 4.47 32.39 0.20   -99   -99   -99  -99   -99   -99   -99  -99
1978  5.29   -99 31.90 1.40  5.69 7.88 31.79 2.16  6.46 3.78 31.41 1.07   -99  0.30 29.72 3.59   -99   -99   -99  -99
1979  5.70   -99 31.86 1.40  5.01 8.43 31.45 1.34  7.04 7.18 32.12 0.21   -99   -99   -99  -99   -99   -99   -99  -99
1980  3.66 -0.62 31.81 1.67  5.46 8.83 31.61 1.85  6.79 6.62 32.41 0.28   -99   -99   -99  -99   -99   -99   -99  -99
1981  5.76 -0.65 31.77 1.46  6.46 8.21 31.30 1.24  6.77 6.18 31.84 0.29   -99   -99   -99  -99   -99   -99   -99  -99
1982  5.20   -99 31.89 1.03  5.00 7.04 31.15 2.46  7.08 5.70 31.91 0.57   -99   -99   -99  -99   -99   -99   -99  -99
1983  5.27 -1.30 31.58 1.56  6.02 7.65 32.03 3.40  6.96 6.45 31.77 0.26   -99   -99   -99  -99   -99   -99   -99  -99
1984  3.96 -1.37 31.39 1.88  5.91 7.47   -99 4.28  6.97 6.04 31.65 0.37   -99   -99   -99  -99   -99   -99   -99  -99
1985  4.88 -1.45 31.75 1.59  4.15 9.43 31.21 1.82  6.90 7.70 32.30 0.41   -99   -99   -99  -99   -99   -99   -99  -99
1986  5.45 -0.99 31.87 1.24  5.35 8.75 31.26 0.82  7.03 6.13 32.15 0.47   -99   -99   -99  -99   -99   -99   -99  -99
1987  5.41 -0.93 31.96 1.60  5.15 7.84 31.23 3.12  6.28 6.33 31.95 0.57   -99   -99   -99  -99   -99   -99   -99  -99
1988  4.79 -1.05 32.10 1.78  5.18 7.71   -99  -99  6.59 6.20 32.09 0.15   -99   -99   -99  -99   -99   -99   -99  -99
1989  5.04 -1.32 32.15 1.39  5.86 7.94   -99  -99  6.74 6.16 31.92 0.51   -99   -99   -99  -99   -99   -99   -99  -99
1990  4.71 -1.38 32.31 1.76  3.64 7.54   -99  -99  6.86 6.26 32.12 0.30   -99   -99   -99  -99   -99   -99   -99  -99
1991  3.17 -1.49 31.38 1.65  5.85 6.76   -99  -99  6.95 6.54 31.65 0.26   -99   -99   -99  -99  3.38   -99 29.59 3.60
1992  4.82 -1.34 31.78 1.35  5.65 8.54   -99  -99  5.80 5.61 31.62 0.24   -99 -0.27 29.99 3.68   -99  4.72 29.10 4.69
1993  4.62 -1.51 31.81 1.42  5.44 7.92 31.65 2.73  6.15 5.59 31.63 0.29   -99   -99   -99  -99  3.39   -99 28.66 5.02
1994  5.45 -1.41 31.69 1.63  5.13 8.32 30.65 2.20  7.89 7.69 32.22 0.39   -99   -99   -99  -99  3.14  4.86 29.15 4.78
1995  4.88 -1.26 31.44 1.96  6.47 8.62 31.05 1.26  6.94 6.71 31.84 0.42   -99   -99   -99  -99  2.99  4.64 29.45 4.05
1996  6.12 -0.89 31.71 1.30  5.95 6.71 31.13 2.02  6.74 7.14 31.40 0.30   -99   -99   -99  -99  3.63  4.64 28.53 5.51
1997  4.63 -0.96 31.73 1.68  4.85 6.99 30.79 1.83  6.76 7.66 31.76 0.24   -99   -99   -99  -99  3.17  4.75 28.76 5.53
1998  4.74 -0.80 31.76 1.82  5.11 4.03 30.89 2.55  7.07 6.24 31.56 0.18   -99   -99   -99  -99  3.57  4.89 28.97 4.02
1999  5.43 -0.70 31.69 1.84  6.21 6.62 31.35 1.61  7.71 7.37 31.99 0.22  5.43  0.18 29.94 3.47  3.88  5.05 29.62 3.33
2000  5.40 -0.88 31.75 1.69  6.76 8.30 31.35 1.64  7.70 7.27 32.01 0.28  6.32  0.08 29.97 3.75  3.32  4.93 29.53 4.52
2001  6.08 -0.74 31.55 1.79  5.86 6.47 31.46 1.51  7.05 6.55 31.96 0.18  6.46  0.04 30.02 3.43  3.84  4.88 29.56 3.61
2002  5.14 -1.10 31.90 1.49  5.98 7.34 31.31 1.48  7.75 7.51 32.27 0.15  5.95  0.28 30.24 3.54  3.75  5.06 29.85 4.10
2003  5.70 -1.17 31.95 1.22  5.07 7.52 31.62 1.66  6.69 6.61 32.08 0.17  5.45 -0.23 30.64 3.65  3.27  5.18 29.90 3.94
2004  5.69 -0.27 31.84 1.57  5.59 5.90 31.37 1.28  6.12 5.27 31.96 0.15  5.53 -0.20 29.74 3.80  3.20  5.10 29.12 4.67
2005  5.85 -0.52 31.87 1.55  5.72 5.78 31.34 1.50  6.63 6.50 31.48 0.25  5.78 -0.00 29.81 3.84  3.56  5.13 28.94 4.44
2006  7.43 -0.44 31.83 1.92  6.48 7.67 31.24 1.58  8.13 7.34 31.88 0.26  6.41  0.61 29.97 3.92  4.33  5.14 29.29 4.59
2007  4.25 -0.85 31.81 1.65  4.80 5.33 31.29 1.48  7.00 6.46 32.13 0.21  6.55  0.31 30.27 3.25  3.93  5.16 29.69 4.57
2008  5.89 -1.00 31.99 1.71  5.08 6.25 31.26 1.71  7.23 6.90 31.71 0.31  6.60 -0.31 29.42 5.17  4.20  5.05 28.78 5.56
2009  5.07 -1.23 31.81 1.27  6.08 7.05 31.26 1.48  7.08 6.95 31.92 0.23  5.61  0.56 29.97 3.85  4.50  5.01 28.64 4.64
2010  5.86 -0.41 31.61 1.47  6.53 7.06 31.25 1.45  7.91 7.28 31.83 0.23  6.18  0.43 30.17 3.25  4.24  4.75 29.25 4.08
2011  6.06  0.25 31.80 1.17  6.51 7.25 30.88 1.43  7.91 8.12 31.55 0.19  6.60  0.51 29.39 3.76  4.32  4.81 27.98 5.43
2012  6.04 -0.73 31.86 1.49  7.75 9.39 31.22 1.55  8.79 8.43 32.15 0.23  6.34  0.80 30.06 3.74  4.50  4.99 29.39 4.25
2013  5.74 -0.62 31.77 1.79  5.66 8.75 31.31 1.69  7.58 6.84 32.08 0.27  6.40  0.37 29.60 3.90  3.90  5.14 28.98 4.39
2014  5.50 -1.29 31.74 2.06  6.19 9.11 31.44 1.63  7.64 7.94 31.95 0.40  5.93 -0.02 30.06 3.92  3.68  5.28 29.18 4.86
2015  5.64 -1.28 31.79 1.36  5.73 9.05 31.35 1.59  7.30 6.91 32.10 0.19  6.40  0.46 30.19 3.22  4.60  5.45 29.48 4.02
2016  6.15 -1.21 31.72 1.54  6.27 8.86 31.07 1.65  8.62 8.34 32.12 0.16  6.54  0.62 29.84 3.64  5.13  5.54 28.74 4.54
2017  4.97 -1.08 31.47 1.96  6.20 7.93 31.24 1.64  7.73 7.73 31.72 0.54  5.50  0.35 29.67 4.50  3.55  5.53 28.58 5.17
2018  5.13 -0.71 31.59 1.42  6.48 9.03 31.20 1.56  8.00 7.96 32.09 0.12  5.69  0.30 29.74 3.74  3.27  5.63 29.31 4.28
2019  4.72 -0.89 31.93 1.26  5.40 8.28 31.07 1.16  7.36 7.14 31.71 0.31  6.62  0.24 29.61 4.41  4.18  5.81 28.95 5.15
