,,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,Recruitment,Recruitment,Recruitment,Recruitment,Recruitment,Adult,Adult,Adult,Adult,Adult,Condition,condition,condition
1981,14,11.0976150136553,4.04179358423933,48.5594930067315,16.6303736386691,17519.4833333333,0.08422729927723,0.031211177547549,2.9440950068933,1.1258320785182,8407.94761904762,11.0133241113714,4.0329223946448,45.599528865226,16.1653148840763,17519.4833333333,NA,69.8751258219659,116.919296059253
1982,14,30.1603245563022,17.1825961538606,182.773355529511,83.7450343152244,22458.080952381,1.2056986756116,0.496622853402998,37.9168544165789,14.3930574496966,10191.8333333333,28.9546258806906,17.1208155543262,144.856501112933,80.3913613354605,22458.080952381,NA,55.2606610592835,127.317244349741
1983,14,9.32819652679722,2.33248604050028,59.9573275170544,13.3794231438002,18801.480952381,0.182954749950013,0.066422903867737,6.56658684382458,2.12584687329995,10810.75,9.14524177684721,2.32405333846189,53.3907406732298,12.7469501439437,18200.230952381,NA,56.3984771731044,101.918951213715
1984,14,22.3790371268381,6.20763450489128,143.701767209607,37.5759343241514,22465.3,0.436481348879236,0.151183569734419,15.2791295000294,5.32735244353982,11305.3428571429,21.9425557779588,6.19569277801234,128.422637709577,36.7002212129877,22465.3,NA,71.0272626179655,105.796858520002
1985,14,17.5598024304251,6.89710335055976,96.6026510846177,33.5402172522535,21175.1738095238,0.100002175107397,0.038457993773598,3.73210804783308,1.29730596701552,9668.68333333333,17.4598002553177,6.89532945538088,92.8705430367846,33.401873180096,21175.1738095238,NA,64.4426228358929,96.9691093058549
1986,14,13.5972948297191,2.34078859682374,126.843658862094,23.0685254946874,25252.630952381,1.3651138470971,0.357840578128991,46.5296361626076,12.5013567907094,16067.9404761905,12.232180982622,2.23131083969104,80.3140226994861,14.3836286163287,24513.630952381,NA,55.5683786379168,110.785938098821
1987,14,15.8470818528008,3.76134176132379,130.911811070152,36.0978247267334,22142.0464285714,0.645608573061359,0.336654232940522,20.6420172634673,11.0428300442355,10794.7833333333,15.2014695601008,3.56244101419256,110.262607576389,27.4615160846521,21892.0464285714,NA,63.6574953117164,103.899584142157
1988,14,12.1414257545965,5.20917662908842,77.0873996784537,26.6545708246471,18983.805952381,0.460898757921046,0.095665582030023,16.5992717293278,3.31747485374011,9719.02380952381,11.6805269966755,5.26041916861607,60.4881279491259,28.4533368973563,18983.805952381,NA,69.0315323766828,97.3483787282832
1989,14,6.66663855230574,1.35911002950298,64.8743577358341,12.9220884311333,18662.8702380952,0.526281217762844,0.123433231490933,16.5381227614784,3.85811926943989,12568.35,6.1403573345429,1.30720299918776,48.3362349743557,10.2191934998856,18286.9952380952,NA,55.1998110345815,106.799511655789
1990,14,9.9470395945367,2.36761066534399,75.6076668608646,16.3690126264153,18150.8333333333,0.415244386721168,0.102158995494053,12.5889045394595,3.3131352571052,10868.7777777778,9.53176361664661,2.3272490284474,63.007218361058,14.5504398548536,18150.8333333333,NA,80.0156543468248,114.733999605214
1991,14,7.36108508688422,2.08054538660902,49.8142223243186,13.4883599026629,18960.6924603175,0.19043747375699,0.042150051620657,5.86408006137149,1.36807972067913,8045.39722222222,7.17064203861107,2.05990241895523,43.9398379188716,12.9348505632391,18878.8174603175,NA,58.8845690811485,111.507228233325
1992,14,5.90197535162784,2.23021883004282,41.4998996520438,15.1688463378342,14537.730952381,0.181936302710951,0.065327478669318,5.41318826924448,1.97497539697637,8095.8,5.72003904891689,2.22358750676608,36.0867113827993,14.7925856214895,14299.430952381,38.3836310624192,62.8223008341904,115.909498289684
1993,14,8.49282111001297,3.18675505674758,83.202410679452,23.8763528389029,16652.4003968254,0.612176789867218,0.170234587424011,24.2774395631887,6.95091375485793,11268.1484126984,7.87359084877142,3.18032727781828,58.6589572849693,22.8937090369485,15565.748015873,34.0848633260852,55.5188128659118,106.831043166637
1994,14,6.51054779177293,1.35564075618113,65.7224155292826,10.3091794980448,23476.8952380952,0.431277614713002,0.104500843036604,21.0725019308247,4.70492177947814,14691.8047619048,6.07667230880851,1.35119733352739,44.0061536760966,8.94974898668924,22623.9869047619,33.2372784455391,57.5087913057699,102.636502848157
1995,14,11.9459347789834,3.46227864393169,90.434063637154,20.0863696016905,20508.6857142857,0.2912034213046,0.064533433966877,10.4583393408691,2.47859676694976,13301.4726190476,11.6541679068317,3.45519961584589,79.8504800454531,19.483728630079,19994.4285714286,35.9152495754235,59.7033686182293,114.885442369911
1996,14,12.4227444330864,2.45109110906751,105.567796879869,19.7842097870417,23458.7916666667,0.482952686042904,0.13473066180194,17.8694247486311,5.5412452765049,13887.225,11.9396523557447,2.41719356621718,87.6848019152648,17.4255598445655,22143.9333333333,35.3956530655934,55.4414572404124,106.426463133227
1997,14,8.63694836870579,1.48016808618806,94.6963662945371,17.433580682358,22961.3039377289,0.841859329907566,0.291985106986431,36.6996301522125,11.6558470997107,15978.2782051282,7.79329019460147,1.44385791003003,57.5515240131587,11.744330959772,21379.4872710623,33.4791720585724,56.8969081407464,113.875392100787
1998,14,5.53981554242876,1.80887908785017,50.7751512319241,14.4081207885586,19542.7920634921,0.196917464206207,0.073689796082099,9.27904294663378,3.35523911568902,10427.4134920635,5.34277683737478,1.80232656543056,41.4615298874317,13.5042130901165,19241.0063492064,37.3562079944846,57.0552006320386,100.342132691871
1999,14,4.70300834046023,0.998031809279422,61.595287915922,16.1191823822686,23271.9846320346,0.780842951008289,0.410433324844905,27.7352698177779,12.1944641824688,14470.0122294372,3.92188958245367,0.809917118945543,33.758350722334,6.69688044869246,22825.3512987013,35.6216222699264,58.1341113244767,102.654592638193
2000,14,6.44967868065488,2.07637408151305,74.8466269954746,22.9160858979535,25896.0472222222,0.244107752748332,0.063717372093335,10.8256147215605,2.99839954499611,16732.7773448773,6.20523576062948,2.05697358260111,63.9313923147623,22.0298184230403,25032.4111111111,32.7066138613425,54.7817113338935,89.3078416779097
2001,14,8.11301446535276,1.8161067735892,77.1397011771383,15.3818295836601,21644.9871212121,0.215307628400054,0.030636033081571,9.49066748243636,1.13501939842619,10649.6666666667,7.89752920137695,1.81219291068452,67.6067955260852,15.0799737276295,21644.9871212121,32.4351510998338,57.3094893678902,101.855804132489
2002,14,3.15453499759484,0.486914556786064,32.5656859712957,4.85264320184598,21900.8037878788,0.206493388020574,0.061931872914354,8.99630525985563,2.29027126041061,11074.6023809524,2.94804160957427,0.480934005589561,23.56938071144,3.61456103513509,21666.4287878788,34.4447102356794,54.7753627368254,103.986403872736
2003,14,4.90487988070941,1.06891062538813,81.5749294875944,21.6027153200973,20596.2779220779,1.17386100991781,0.354691184081955,41.1548060997505,12.3573455888911,14663.7666666667,3.7310188707916,0.853796151982908,40.4201233878439,10.2584433467498,19557.6695887446,33.4625595758991,56.0554597673749,100.819260807977
2004,14,12.5311301582813,7.07165836768489,95.7904277612827,44.7878256996506,18299.8178571429,0.132949900152956,0.036358561435133,4.89180202965559,1.24133427451396,8355.46666666667,12.3979854885145,7.06907076124876,90.8542944762302,44.6727973544211,17737.8178571429,33.3494299864576,54.3860195762271,107.930801856099
2005,14,3.48398030418391,0.765803524664171,64.1875499686799,26.5457525239643,17541.0833333333,1.0207258525633,0.561712773144754,42.5123529277076,25.4493817958266,11741.9277777778,2.46325430467284,0.446899434209084,21.6695925652939,3.27742683024269,16236.8388888889,30.3804814471079,53.0443612220262,109.005913657924
2006,14,5.57062666914127,1.16605230356733,84.4268791123698,19.4812388943567,23695.9893939394,0.573616396287372,0.176021182196401,19.4088997950104,5.97329914295076,15332.4376623377,4.99698716581929,1.007749572419,65.0060154957119,14.1675945419708,21127.6643939394,34.5534781537127,57.507839768675,100.078755955979
2007,14,4.32891353703107,1.18892458368883,55.5672339340659,14.8184542766758,22818.9392857143,0.719491356059569,0.275543526407792,26.1625576831568,9.09544547124063,15864.219047619,3.60937096029428,1.09632028927713,29.3942143631115,9.99489476514454,21362.7202380952,36.0256867418041,62.0670833512838,106.684518190995
2008,14,5.09572105217999,1.20909960063448,52.9577308562407,9.23471944785022,18965.0583333333,0.381706609963182,0.073336085577915,16.5768035341348,3.1147031654728,11175.2583333333,4.71401444221681,1.19007746566791,36.3809273221058,8.40416873681624,17981.4333333333,34.117894219883,58.9512670119015,103.727765620709
2009,14,10.5635727516297,2.580083192808,86.8009985701576,19.9269869351517,21858.3130952381,0.23603819329906,0.075494811355036,9.59899612512547,3.07910361794068,12002.6380952381,10.3274231096753,2.57824081460401,77.1678026671388,19.7634618278951,21517.8845238095,33.0203568710534,54.0637126262337,105.490468153731
2010,14,10.7040242299517,1.92390271818686,143.932735941901,23.8157396488716,25342.4911255411,1.97705472758688,0.410623974329038,70.988229721594,14.4691958866268,19560.2173160173,8.72684433520024,1.8030315646943,72.9238868312851,14.8744192653435,24005.236038961,34.8457289819936,55.7261690168398,106.977896615115
2011,14,14.4908023999039,3.94978774200603,144.26176661979,31.2687051415789,25368.0081807082,0.507102466733103,0.110341830432853,17.1390251919788,3.73521951476777,13790.4055555556,13.9836086770003,3.94257281673558,127.100460046694,30.6971658734708,25274.4367521368,35.3000899719871,56.0157353382659,98.7728208886325
2012,14,13.4439254095047,3.25375857435135,139.951735218633,27.0323926142662,28885.275,0.905896481510711,0.209019752529646,33.1481482429162,6.92792307946945,16888.0543650794,12.5380289279939,3.23891866606317,106.803586975717,25.4927365616563,26200.7527777778,35.7468879946308,57.4826408223449,98.481135976647
2013,14,9.89815332661925,2.28812769617253,81.219197683827,16.6464401809616,28373.7267316017,0.264664834336018,0.093050940649049,11.6772411502482,4.04492912262122,12613.2681818182,9.6315059857293,2.26783092941687,69.4230730197133,14.8101264121545,27728.7267316017,33.5034565193673,54.6147633072736,102.603312043346
2014,14,16.8493342275237,4.69802210594083,164.239308083158,47.4339719004312,28488.4513347763,0.354021458768254,0.081107254936187,10.4893147170526,2.30526708030113,14733.3281385281,16.4952963374598,4.66314103152548,153.744516267532,45.9082701842746,28248.9513347763,38.9489219997912,61.9841649610622,118.130035187784
2015,14,11.2294301869204,1.72919003132979,120.783320522668,19.5022158817955,27033.6178571429,1.44404613813136,0.366235599820433,53.6687016582752,13.1561610546833,15431.0257936508,9.78510866186293,1.60552639380037,67.0400200804852,9.46805968158203,25373.953968254,36.4402729437536,56.5504339662286,107.892811147302
2016,14,12.8637317767527,2.16170284800459,128.108148421246,23.2220932210518,29919.5456709957,0.493472788334943,0.102602633319817,18.4058937103457,3.44357596200004,15496.080952381,12.3701539971626,2.11242380310457,109.673240408742,20.6861679968775,29269.779004329,33.9814227325271,56.4726172146553,103.491436618451
